changed,date-time,street-1,street-2,lat,lon,exclude,no-shots,no-injuries,injured,dead,created_at,update,manually-added,notes,id,id_str,text,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,full_text
,30/04/2020 17:26:58,Finch Ave W,Oakdale Rd,43.7558859,-79.52425,,,,,,Thu Apr 30 17:26:58 +0000 2020,y,,,1261084099864903700,1261084099864903681,"@TorontoMedics PERSON WITH A GUN: (UPDATE)
Finch Ave W + Oakdale Rd
- Reports of male in car armed with gun and kni… https://t.co/BjvQWr00MR","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.2559E+18,1.2559E+18,463933187,463933187,TPSOperations,"@TorontoMedics PERSON WITH A GUN: (UPDATE)
Finch Ave W + Oakdale Rd
- Reports of male in car armed with gun and knife
- Officers involved in a shooting
- Male was transported to hospital
- Will update
#GO812913
^ep2"
,30/04/2020 18:25:23,Finch Ave W,Oakdale Rd,43.7558859,-79.52425,,,,,,Thu Apr 30 18:25:23 +0000 2020,y,,,1261092374228488200,1261092374228488193,"@TorontoMedics PERSON WITH A GUN: (UPDATE)
- SIU invoked mandate
- by law we can't comment 
- anyone w/info contact… https://t.co/PxRlTz3MAf","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.25591E+18,1.25591E+18,463933187,463933187,TPSOperations,"@TorontoMedics PERSON WITH A GUN: (UPDATE)
- SIU invoked mandate
- by law we can't comment 
- anyone w/info contact @SIUOntario
#GO812913
^ep2"
,01/05/2020 02:56:55,Jane St,Firgrove Cr,43.7548284,-79.517116,,,y,,,Fri May 01 02:56:55 +0000 2020,,,,1261155401984245800,1261155401984245761,"SOUND OF GUNSHOTS:
Jane St + Firgrove Cr
- Multiple shots heard
- Reports its coming from building complex
- Office… https://t.co/NGPDL9v79G","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
Jane St + Firgrove Cr
- Multiple shots heard
- Reports its coming from building complex
- Officers o/s
- Searching area for evidence of gunfire
- No injuries reported
#GO816256
^dh"
,01/05/2020 03:00:04,Wallace Av,Emerson Av,43.6627755,-79.442325,,y,,,,Fri May 01 03:00:04 +0000 2020,,,possible fireworks,1261254735492976600,1261254735492976641,"SOUND OF GUNSHOTS:
Wallace Av + Emerson Av
- Reports of multiple gunshots
- Car heard speeding away
- Officers o/s… https://t.co/4FNipZlY2P","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
Wallace Av + Emerson Av
- Reports of multiple gunshots
- Car heard speeding away
- Officers o/s
- Sounds may be fireworks
- Officers searching area
#GO816287
^dh"
,01/05/2020 03:22:38,Willowridge Rd,Eglinton Av W,43.674322,-79.56578,,,y,,,Fri May 01 03:22:38 +0000 2020,,,,1261254765587169300,1261254765587169281,"SHOOTING:
Willowridge Rd + Eglinton Av W
- Reports of shots directed at unit
- 2 males seen running away
- Possibly… https://t.co/AXDF5ZyRPp","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Willowridge Rd + Eglinton Av W
- Reports of shots directed at unit
- 2 males seen running away
- Possibly got into white car
- Police o/s
- Have located a door with bullet holes
- No injuries
- Investigating
#GO816473
^dh"
,02/05/2020 01:51:49,Wilson Av,Haymarket Rd,43.7193192,-79.516005,,y,,,,Sat May 02 01:51:49 +0000 2020,,,,1261256163514912800,1261256163514912769,"PERSON WITH A GUN:
Wilson Av + Haymarket Rd
- Near a grey van
- 2 men arguing
- Officer o/s
- Have 2 males in custo… https://t.co/cwLzPUCSDd","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"PERSON WITH A GUN:
Wilson Av + Haymarket Rd
- Near a grey van
- 2 men arguing
- Officer o/s
- Have 2 males in custody
- Investigating
#GO822169
^dh"
,02/05/2020 20:43:16,Bathurst St,Ulster St,43.6598108,-79.409058,,y,,,,Sat May 02 20:43:16 +0000 2020,,,air soft gun,1261258572815569000,1261258572815568896,"PERSON WITH A GUN:
Bathurst St + Ulster St
* 3:44 pm *
- In a house
- Reports of someone with a gun
- Gun barrel se… https://t.co/0Oix4rzyV4","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"PERSON WITH A GUN:
Bathurst St + Ulster St
* 3:44 pm *
- In a house
- Reports of someone with a gun
- Gun barrel seen sticking out of window
- Police o/s
- Rifle has been located
- Appears to be air soft gun
- 3 people being investigated
#GO826030
^dh"
,02/05/2020 21:15:48,Willowridge Rd,Eglinton Av W,43.674322,-79.56578,,,y,,,Sat May 02 21:15:48 +0000 2020,,,,1261259834575458300,1261259834575458305,"SOUND OF GUNSHOTS:
 Willowridge Rd + Eglinton Av W
- Outside of building
- Multiple shots reported
- Vehicles fleei… https://t.co/GPMCqvNsAr","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
 Willowridge Rd + Eglinton Av W
- Outside of building
- Multiple shots reported
- Vehicles fleeing the scene
- Police en route
#GO826456
^dh"
,03/05/2020 02:53:09,TowGander Dr,Lawrence Av E,43.7518179,-79.264027,,,,,1,Sun May 03 02:53:09 +0000 2020,,,Daniel Boima,1261440011343286300,1261440011343286273,"SHOOTING:
Tower Dr + Lawrence Av E
- In front of house
- Reports of someone shot
- 2 suspects
- 1 fled on foot - ma… https://t.co/Mu0DWeHmPj","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Tower Dr + Lawrence Av E
- In front of house
- Reports of someone shot
- 2 suspects
- 1 fled on foot - male, black, baggy jeans, hoodie
- 1 fled in a white car
- Police/Medics with victim
- Assessing injuries
#GO828038
^dh"
,03/05/2020 02:55:43,TowGander Dr,Lawrence Av E,43.7518179,-79.264027,,,,,,Sun May 03 02:55:43 +0000 2020,y,,,1261457659020087300,1261457659020087297,"SHOOTING:
Tower Dr + Lawrence Av E
- Injuries are very serious
- Officers will assist with emergency run
- Area bei… https://t.co/c3j1fHt4XO","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.25678E+18,1.25678E+18,463933187,463933187,TPSOperations,"SHOOTING:
Tower Dr + Lawrence Av E
- Injuries are very serious
- Officers will assist with emergency run
- Area being searched
- Anyone with dash-cam or security cam video
- Call 416 808-4100
^dh"
,03/05/2020 04:18:44,TowGander Dr,Lawrence Av E,43.7518179,-79.264027,,,,,,Sun May 03 04:18:44 +0000 2020,y,,,1261630497672880000,1261630497672880128,"SHOOTING:
Tower Dr + Lawrence Av E
- Victim has succumbed to his injuries
- Pronounced deceased in hospital
- Homic… https://t.co/bpxfSDZjxM","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.25678E+18,1.25678E+18,463933187,463933187,TPSOperations,"SHOOTING:
Tower Dr + Lawrence Av E
- Victim has succumbed to his injuries
- Pronounced deceased in hospital
- Homicide investigators called in
- Anyone with dash-cam or security video
- Call 416 808-7400
- Investigating
^dh"
,06/05/2020 01:17:44,Tamarack Cir,Dixon Rd,43.6985854,-79.53985,,y,,,,Wed May 06 01:17:44 +0000 2020,,,fireworks,1261758265509191700,1261758265509191681,"SOUND OF GUNSHOTS:
Tamarack Cir + Dixon Rd 
* 9 pm *
- Multiple shots heard
- Reports of cars speeding off
- Police… https://t.co/soFEogZCKi","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
Tamarack Cir + Dixon Rd 
* 9 pm *
- Multiple shots heard
- Reports of cars speeding off
- Police o/s
- Searching area
#GO845388
^dh"
,06/05/2020 01:30:02,Tamarack Cir,Dixon Rd,43.6985854,-79.53985,,y,,,,Wed May 06 01:30:02 +0000 2020,y,,fireworks,1261759758098407400,1261759758098407424,"SOUND OF GUNSHOTS:
Tamarack Cir + Dixon Rd 
- Officers have checked the area
- Sounds appear to have come from fire… https://t.co/LDDW6q448i","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.25784E+18,1.25784E+18,463933187,463933187,TPSOperations,"SOUND OF GUNSHOTS:
Tamarack Cir + Dixon Rd 
- Officers have checked the area
- Sounds appear to have come from fireworks
- Officers clearing
^dh"
,07/05/2020 03:10:18,Jane St,Grandravine Dr,43.747098,-79.515066,,,y,,,Thu May 07 03:10:18 +0000 2020,,,,1261775246782234600,1261775246782234625,"SOUND OF GUNSHOTS:
Jane St + Grandravine Dr
* 10:57 pm *
- Multiple gunshots heard
- No injuries reported
- Officer… https://t.co/hRYVcWSuw0","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
Jane St + Grandravine Dr
* 10:57 pm *
- Multiple gunshots heard
- No injuries reported
- Officers o/s
- Gun has been recovered
- Area being searched
#GO851855
^dh"
,07/05/2020 23:48:17,Bathurst St,Finch Ave W,43.7737992,-79.442886,,,y,,,Thu May 07 23:48:17 +0000 2020,,,,1261778787387224000,1261778787387224065,"SHOOTING:
Bathurst St &amp; Finch Ave W
- reports of shots fired in the area
- reports that a suspect shot at another p… https://t.co/bjv0FRDk7f","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Bathurst St &amp; Finch Ave W
- reports of shots fired in the area
- reports that a suspect shot at another person
- no reported injuries at this time
- suspect fled on foot
- suspect described: male, Asian, 18yrs, blue hoodie &amp; pants, black bag
- will update
#GO857035
^al"
,08/05/2020 00:04:42,Bathurst St,Finch Ave W,43.7737992,-79.442886,,,,,,Fri May 08 00:04:42 +0000 2020,y,,,1262153417125920800,1262153417125920777,"SHOOTING: (UPDATE)
Bathurst St &amp; Finch Ave W
- officers o/s investigating 
- advised there are no injuries
- office… https://t.co/2iof9tjqDr","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.25854E+18,1.25854E+18,463933187,463933187,TPSOperations,"SHOOTING: (UPDATE)
Bathurst St &amp; Finch Ave W
- officers o/s investigating 
- advised there are no injuries
- officers speaking with witnesses
- suspect located, officers have 1 person in custody
- ongoing investigation 
#GO857035
^al"
,08/05/2020 01:00:39,Kipling Ave,Finch Ave W,43.7433327,-79.582043,,y,,,,Fri May 08 01:00:39 +0000 2020,,,,1262161985384448000,1262161985384448001,"PERSON W/A GUN:
Kipling Ave &amp; Finch Ave W
- reports of 5 males in a vehicle with hand guns
- no injuries or victims… https://t.co/dnVyqANirg","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"PERSON W/A GUN:
Kipling Ave &amp; Finch Ave W
- reports of 5 males in a vehicle with hand guns
- no injuries or victims reported
- officers arrived o/s - foot pursuit
- suspects all fled on foot into a nearby ravine
- officers checking the area
- will update
#GO857284
^al"
,08/05/2020 01:09:30,Bloor St W,Mill Rd,43.6320326,-79.575135,,y,,,,Fri May 08 01:09:30 +0000 2020,,,fireworks,1262169755642970000,1262169755642970113,"SOUND OF GUN SHOTS:
Bloor St W &amp; Mill Rd
- reports of multiple gun shots heard in the area
- reports of vehicles fl… https://t.co/C2v6THgI6F","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUN SHOTS:
Bloor St W &amp; Mill Rd
- reports of multiple gun shots heard in the area
- reports of vehicles fleeing the area
- officers responding
- no reported injuries or victims
- will update
#GO857337
^al"
,08/05/2020 01:33:21,Bloor St W,Mill Rd,43.6320326,-79.575135,,y,,,,Fri May 08 01:33:21 +0000 2020,y,,fireworks,1262175549599953000,1262175549599952897,"SOUND OF GUN SHOTS: (UPDATE)
Bloor St W &amp; Mill Rd
- officers o/s investigating
- appears to be as a result of firew… https://t.co/dIEIW8Biwv","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.25856E+18,1.25856E+18,463933187,463933187,TPSOperations,"SOUND OF GUN SHOTS: (UPDATE)
Bloor St W &amp; Mill Rd
- officers o/s investigating
- appears to be as a result of fireworks as per witnesses in the area
- no reported victim or injuries
#GO857035
^al"
,12/05/2020 02:01:55,Kipling Ave,John Garland Bl,43.7355207,-79.578289,,,,1,,Tue May 12 02:01:55 +0000 2020,,,,1262183322299621400,1262183322299621376,"SHOOTING:
Kipling Ave &amp; John Garland Blvd
- reports of a man shot multiple times
- possibly in a parking lot
- offi… https://t.co/yv0K0y27ON","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Kipling Ave &amp; John Garland Blvd
- reports of a man shot multiple times
- possibly in a parking lot
- officers responding
- @TorontoMedics responding
- will update
#GO880209
^al"
,12/05/2020 02:09:01,Kipling Ave,John Garland Bl,43.7355207,-79.578289,,,,,,Tue May 12 02:09:01 +0000 2020,y,,,1262540446187823000,1262540446187823105,"@TorontoMedics SHOOTING: (UPDATE)
Kipling Ave &amp; John Garland Blvd
- officers o/s
- have located a male victim suffe… https://t.co/daU3aOJ2ub","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.26003E+18,1.26003E+18,463933187,463933187,TPSOperations,"@TorontoMedics SHOOTING: (UPDATE)
Kipling Ave &amp; John Garland Blvd
- officers o/s
- have located a male victim suffering from multiple gun shot wounds
- @TorontoMedics o/s, advised injuries are life threatening
- emergency run to hospital w/ gunshot victim
- ongoing investigation
#GO880209
^al"
,12/05/2020 02:34:47,Kipling Ave,John Garland Bl,43.7355207,-79.578289,,,,,,Tue May 12 02:34:47 +0000 2020,y,,,1262585869497700400,1262585869497700353,"@TorontoMedics SHOOTING: (UPDATE)
Kipling Ave &amp; John Garland Blvd
- officers o/s investigating
- gun shot victim ha… https://t.co/rzde3P7FVN","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.26003E+18,1.26003E+18,463933187,463933187,TPSOperations,"@TorontoMedics SHOOTING: (UPDATE)
Kipling Ave &amp; John Garland Blvd
- officers o/s investigating
- gun shot victim has been transported to hospital
- witness info: 3 males seen fleeing in a grey/silver vehicle (possible suspects involved)
- any info please call police 4168082222
#GO880209
^al"
,13/05/2020 21:53:05,Kennedy Rd,Ellesmere Rd,43.7657615,-79.28099,,,y,,,Wed May 13 21:53:05 +0000 2020,,,,1262588699960914000,1262588699960913920,"SOUND OF GUN SHOTS:
Kennedy Rd &amp; Ellesmere Rd
- reports of multiple gun shots heard in the area
- officers respondi… https://t.co/2y6bF3oASm","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUN SHOTS:
Kennedy Rd &amp; Ellesmere Rd
- reports of multiple gun shots heard in the area
- officers responding
- reports of vehicles fleeing the area
- no reported injuries/victims
- will update
#GO891421
^al"
,13/05/2020 22:07:52,Kennedy Rd,Ellesmere,43.7657615,-79.28099,,,,,,Wed May 13 22:07:52 +0000 2020,y,,,1262940542649933800,1262940542649933824,"SHOOTING:
Kennedy Rd &amp; Ellesmere
- earlier call (Sound of gun shots #GO891421), now a confirmed shooting
- officers… https://t.co/nMAmsCv2sH","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Kennedy Rd &amp; Ellesmere
- earlier call (Sound of gun shots #GO891421), now a confirmed shooting
- officers o/s located evidence of gun fire
- shell casings located
- no reported injuries
- road closures in the area happening
- expect delays
- will update
#GO891446
^al"
,14/05/2020 00:26:42,Howard St,Bleecker ST,43.6712791,-79.375414,,y,,,,Thu May 14 00:26:42 +0000 2020,,,,1262944164674703400,1262944164674703360,"PERSON w/a GUN:
Howard St &amp; Bleecker ST
- reports of a man with a gun
- man has entered a residential building in t… https://t.co/dHF1Fdlw73","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"PERSON w/a GUN:
Howard St &amp; Bleecker ST
- reports of a man with a gun
- man has entered a residential building in the area
- officers &amp; emergency task force o/s
- located suspect, 1 person in custody
- firearm recovered
- no reported injuries
- all appears in order
#GO891448
^al"
,14/05/2020 01:07:32,Howard St,Bleecker ST,43.6712791,-79.375414,y,,,,,Thu May 14 01:07:32 +0000 2020,y,,,1262949005262295000,1262949005262295041,"@lizstew06689212 PERSON w/a GUN:
Howard St &amp; Bleecker ST
- reports of a man with a gun
- man has entered a resident… https://t.co/iB1c97to8f","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.26072E+18,1.26072E+18,1.18884E+18,1.18884E+18,lizstew06689212,"@lizstew06689212 PERSON w/a GUN:
Howard St &amp; Bleecker ST
- reports of a man with a gun
- man has entered a residential building in the area
- officers &amp; emergency task force o/s
- located suspect, 1 person in custody
- firearm recovered
- no reported injuries
- all appears in order
#GO891448
^al"
,15/05/2020 00:00:53,Kipling Av,Finch Av W,43.7433327,-79.582043,,,,,1,Fri May 15 00:00:53 +0000 2020,,,Hashim Kinani,1262953048697176000,1262953048697176065,"SHOOTING:
Kipling Av &amp; Finch Av W 
- reports of a man shot
- officers o/s 
- expect road closures in the area
- wit… https://t.co/3TTVfNx3mt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Kipling Av &amp; Finch Av W 
- reports of a man shot
- officers o/s 
- expect road closures in the area
- witness info- 3 males seen fleeing area on foot
#GO898005
^lb"
,15/05/2020 00:33:46,Kipling Av,Finch Av W,43.7433327,-79.582043,,,,,,Fri May 15 00:33:46 +0000 2020,y,,,1262955130841895000,1262955130841894912,"https://t.co/jrY8UQuGun

- Victim has succumbed to injuries
- Homicide investigators attending scene of shooting at… https://t.co/ZozbHuIStk","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"https://t.co/jrY8UQuGun

- Victim has succumbed to injuries
- Homicide investigators attending scene of shooting at Kipling Av &amp; Finch Av W
- anyone with info call 416-808-2300 or 416-808-7400
#GO898005
^lb"
,15/05/2020 04:44:13,Kingston Rd,Lawrence Ave E,43.7676412,-79.189492,,y,,,,Fri May 15 04:44:13 +0000 2020,,,,1262968612752679000,1262968612752678912,"RT @TorontoPolice: PERSON WITH A GUN:
- Police are responding to a gun call in the area of  Kingston Rd &amp; Lawrence Ave E
- police are looki…","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"RT @TorontoPolice: PERSON WITH A GUN:
- Police are responding to a gun call in the area of  Kingston Rd &amp; Lawrence Ave E
- police are looki…"
,15/05/2020 11:18:56,St Dennis Dr,Don Mills Rd,43.7165784,-79.337208,,y,,,,Fri May 15 11:18:56 +0000 2020,,,,1263253750082343000,1263253750082342913,"SOUND OF GUNSHOTS:
St Dennis Dr + Don Mills Rd
* 2020-05-14 1:32 am *
- Multiple shots heard
- Near a public park
-… https://t.co/BKD0lUt2o3","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
St Dennis Dr + Don Mills Rd
* 2020-05-14 1:32 am *
- Multiple shots heard
- Near a public park
- Originally thought to be fireworks
- Officers have now discovered bullet holes
- In residential homes
- No injuries
- Investigating
#GO894360
^dh"
,15/05/2020 11:19:03,St Dennis Dr,Don Mills Rd,43.7165784,-79.337208,y,,,,,Fri May 15 11:19:03 +0000 2020,y,,,1264056782412025900,1264056782412025856,"RT @TPSOperations: SOUND OF GUNSHOTS:
St Dennis Dr + Don Mills Rd
* 2020-05-14 1:32 am *
- Multiple shots heard
- Near a public park
- Orig…","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"RT @TPSOperations: SOUND OF GUNSHOTS:
St Dennis Dr + Don Mills Rd
* 2020-05-14 1:32 am *
- Multiple shots heard
- Near a public park
- Orig…"
,15/05/2020 11:24:37,Rivalda Rd,Bradstock Rd,43.7399399,-79.535332,,,y,,,Fri May 15 11:24:37 +0000 2020,,,,1264058103106097200,1264058103106097152,"FIREARM DISCHARGE:
Rivalda Rd + Bradstock Rd
* 2020-05-14 10:31 pm *
- Near forested area
- Shell casings located
-… https://t.co/tnpp4e9wsR","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"FIREARM DISCHARGE:
Rivalda Rd + Bradstock Rd
* 2020-05-14 10:31 pm *
- Near forested area
- Shell casings located
- May be related to call from days earlier
- Investigating
#GO894903
^dh"
,15/05/2020 11:34:11,Kennedy Rd,Shropshire Dr,43.757393,-79.277909,,,y,,,Fri May 15 11:34:11 +0000 2020,,,,1264059669200412700,1264059669200412672,"SOUND OF GUNSHOTS:
Kennedy Rd + Shropshire Dr
* 1:18 am *
- Man parked in lot
- Approached by men in 2 separate tru… https://t.co/KvhAUJnPp8","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SOUND OF GUNSHOTS:
Kennedy Rd + Shropshire Dr
* 1:18 am *
- Man parked in lot
- Approached by men in 2 separate trucks
- Shots fired at victim and his car
- Suspects then smash his windows
- Suspects then flee
- No injuries reported
- Shell casings located
#GO899284
^dh"
,15/05/2020 11:39:12,The Queensway,Loma Rd,43.6249646,-79.508824,,y,,,,Fri May 15 11:39:12 +0000 2020,,,,1264314212979015700,1264314212979015681,"PROWLER:
The Queensway + Loma Rd
* 2:18 am *
- Man seen in backyard of home
- Trying to break back gate
- Suspect h… https://t.co/Jws7J13dao","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"PROWLER:
The Queensway + Loma Rd
* 2:18 am *
- Man seen in backyard of home
- Trying to break back gate
- Suspect has fled
- Officers search area
- Suspect located
- 1 male in custody
- Loaded firearm recovered
- No one injured
#GO899410
^dh"
,15/05/2020 23:35:09,Allen Rd,Lawrence Av W,43.7169556,-79.446933,,y,,,,Fri May 15 23:35:09 +0000 2020,,,,1264330199048519700,1264330199048519683,"Sound of Gunshots
Allen Rd &amp; Lawrence Av W
- gunshots heard 
- police o/s checking area
#GO903775
^lb","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"Sound of Gunshots
Allen Rd &amp; Lawrence Av W
- gunshots heard 
- police o/s checking area
#GO903775
^lb"
,16/05/2020 00:45:17,Allen Rd,Lawrence Av W,43.7169556,-79.446933,,,,,,Sat May 16 00:45:17 +0000 2020,y,,,1264333577405300700,1264333577405300736,"Sound of Gunshots; (UPDATE)
Allen Rd &amp; Lawrence Av W
- officers on scene investigating
- no evidence of gunfire
- a… https://t.co/56Mu9MuDCO","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.26144E+18,1.26144E+18,463933187,463933187,TPSOperations,"Sound of Gunshots; (UPDATE)
Allen Rd &amp; Lawrence Av W
- officers on scene investigating
- no evidence of gunfire
- all appears in order
#GO903775
^lb"
,16/05/2020 12:12:05,Lawrence Av E,Galloway Rd,43.766155,-79.196419,,,y,,,Sat May 16 12:12:05 +0000 2020,,,,1264338790614696000,1264338790614695936,"PERSON WITH A GUN:
Lawrence Av E + Galloway Rd
-* 12:07 am *
- People standing in front of building
- Approached by… https://t.co/X95LsfNzhn","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"PERSON WITH A GUN:
Lawrence Av E + Galloway Rd
-* 12:07 am *
- People standing in front of building
- Approached by suspect coming from a car
- Suspect brandished a handgun
- Fired a shot into the air
- Fled in a red import car
#GO899084
^dh"
,16/05/2020 20:39:47,Finch Av W,Sentinel Rd,43.7610686,-79.499938,,y,,,,Sat May 16 20:39:47 +0000 2020,,,airsoft gun,1264364651594371000,1264364651594371072,"Person with a Gun
Finch Av W &amp; Sentinel Rd
- reports of a man in a park with a shotgun
- reports the man shot the s… https://t.co/320WEn1Zub","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"Person with a Gun
Finch Av W &amp; Sentinel Rd
- reports of a man in a park with a shotgun
- reports the man shot the shotgun
- reports no one injured
- police o/s investigating
-  male,  black, dark clothing, binoculars
#GO908682
^lb"
,16/05/2020 20:45:43,Finch Av W,Sentinel Rd,43.7610686,-79.499938,,y,,,,Sat May 16 20:45:43 +0000 2020,y,,airsoft gun,1264389352412627000,1264389352412626944,"Person with a Gun (UPDATE)
Finch Av W &amp; Sentinel Rd
- police o/s investigating in Blackcreek parkland
- police have… https://t.co/G0NSTUmUgV","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.26176E+18,1.26176E+18,463933187,463933187,TPSOperations,"Person with a Gun (UPDATE)
Finch Av W &amp; Sentinel Rd
- police o/s investigating in Blackcreek parkland
- police have located the man with the shotgun
- it was an airsoft rifle
- all appears to be in order
#GO908682
^lb"
,16/05/2020 21:47:16,Yonge St,Finch Av W,43.7797545,-79.415643,,y,,,,Sat May 16 21:47:16 +0000 2020,,,,1264390120683253800,1264390120683253760,"Sounds of Gunshots
Yonge St &amp; Finch Av W
- reports of people running and ducking
- reports a man was running after… https://t.co/s6Rdloxv3a","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"Sounds of Gunshots
Yonge St &amp; Finch Av W
- reports of people running and ducking
- reports a man was running after the person with the gun
- police are on scene investigating
- will update when further information is available
#GO909209
^lb"
,16/05/2020 22:01:20,Yonge St,Finch Av W,43.7797545,-79.415643,,,,,,Sat May 16 22:01:20 +0000 2020,y,,,1264624931842785300,1264624931842785286,"Sounds of Gunshots
Yonge St &amp; Finch Av W
- Officers o/s investigating
- no evidence of gunshots
#GO909209
^lb","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.26178E+18,1.26178E+18,463933187,463933187,TPSOperations,"Sounds of Gunshots
Yonge St &amp; Finch Av W
- Officers o/s investigating
- no evidence of gunshots
#GO909209
^lb"
,17/05/2020 22:49:58,Victoria Park Av,Sheppard Av E,43.7752313,-79.32308,,,,1,1,Sun May 17 22:49:58 +0000 2020,,,Shawn Williams,1264631001608790000,1264631001608790016,"SHOOTING:
Victoria Park Av &amp; Sheppard Av E
- reports of a male who has been shot
- police o/s investigating… https://t.co/u8efYNdbmE","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"SHOOTING:
Victoria Park Av &amp; Sheppard Av E
- reports of a male who has been shot
- police o/s investigating
@TorontoMedics  o/s
- will update when further information is available
#GO915335
^lb"
